tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt1298650,movie,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,0,2011,\N,137,"Action,Adventure,Fantasy",6.6,483726
tt1343092,movie,The Great Gatsby,The Great Gatsby,0,2013,\N,143,"Drama,Romance",7.2,482847
tt0926084,movie,Harry Potter and the Deathly Hallows: Part 1,Harry Potter and the Deathly Hallows: Part 1,0,2010,\N,146,"Adventure,Family,Fantasy",7.7,482807
tt0417741,movie,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,0,2009,\N,153,"Action,Adventure,Family",7.6,478502
tt2310332,movie,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,0,2014,\N,144,"Adventure,Fantasy",7.4,477539
tt0470752,movie,Ex Machina,Ex Machina,0,2014,\N,108,"Drama,Sci-Fi,Thriller",7.7,477322
tt1570728,movie,"Crazy, Stupid, Love.","Crazy, Stupid, Love.",0,2011,\N,118,"Comedy,Drama,Romance",7.4,475707
tt0095953,movie,Rain Man,Rain Man,0,1988,\N,133,Drama,8.0,475444
tt1022603,movie,500 Days of Summer,(500) Days of Summer,0,2009,\N,95,"Comedy,Drama,Romance",7.7,474498
tt0443706,movie,Zodiac,Zodiac,0,2007,\N,157,"Crime,Drama,Mystery",7.7,471154
tt2872718,movie,Nightcrawler,Nightcrawler,0,2014,\N,117,"Crime,Drama,Thriller",7.9,471031
tt0112641,movie,Casino,Casino,0,1995,\N,178,"Crime,Drama",8.2,469920
tt0458525,movie,X-Men Origins: Wolverine,X-Men Origins: Wolverine,0,2009,\N,107,"Action,Sci-Fi",6.6,469589
tt8946378,movie,Knives Out,Knives Out,0,2019,\N,130,"Comedy,Crime,Drama",7.9,468761
tt1663662,movie,Pacific Rim,Pacific Rim,0,2013,\N,131,"Action,Adventure,Sci-Fi",6.9,467492
tt1856101,movie,Blade Runner 2049,Blade Runner 2049,0,2017,\N,164,"Action,Drama,Mystery",8.0,467183
tt0206634,movie,Children of Men,Children of Men,0,2006,\N,109,"Adventure,Drama,Sci-Fi",7.9,467092
tt0425112,movie,Hot Fuzz,Hot Fuzz,0,2007,\N,121,"Action,Comedy,Mystery",7.8,465734
tt1411697,movie,The Hangover Part II,The Hangover Part II,0,2011,\N,102,Comedy,6.5,465600
tt1659337,movie,The Perks of Being a Wallflower,The Perks of Being a Wallflower,0,2012,\N,103,"Drama,Romance",8.0,465209
tt1408101,movie,Star Trek Into Darkness,Star Trek Into Darkness,0,2013,\N,132,"Action,Adventure,Sci-Fi",7.7,464379
tt1396484,movie,It,It,0,2017,\N,135,Horror,7.3,462880
tt1229238,movie,Mission: Impossible - Ghost Protocol,Mission: Impossible - Ghost Protocol,0,2011,\N,132,"Action,Adventure,Thriller",7.4,459045
tt1727824,movie,Bohemian Rhapsody,Bohemian Rhapsody,0,2018,\N,134,"Biography,Drama,Music",8.0,457000
tt4154664,movie,Captain Marvel,Captain Marvel,0,2019,\N,123,"Action,Adventure,Sci-Fi",6.9,453437
tt0289879,movie,The Butterfly Effect,The Butterfly Effect,0,2004,\N,113,"Drama,Sci-Fi,Thriller",7.6,453300
tt0057012,movie,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0,1964,\N,95,Comedy,8.4,453149
tt0356910,movie,Mr. & Mrs. Smith,Mr. & Mrs. Smith,0,2005,\N,120,"Action,Comedy,Crime",6.5,452459
tt0454921,movie,The Pursuit of Happyness,The Pursuit of Happyness,0,2006,\N,117,"Biography,Drama",8.0,452179
tt0087469,movie,Indiana Jones and the Temple of Doom,Indiana Jones and the Temple of Doom,0,1984,\N,118,"Action,Adventure",7.6,451628
tt1800241,movie,American Hustle,American Hustle,0,2013,\N,138,"Crime,Drama",7.2,451162
tt0242653,movie,The Matrix Revolutions,The Matrix Revolutions,0,2003,\N,129,"Action,Sci-Fi",6.8,450502
tt2872732,movie,Lucy,Lucy,0,2014,\N,89,"Action,Sci-Fi,Thriller",6.4,449543
tt0099487,movie,Edward Scissorhands,Edward Scissorhands,0,1990,\N,105,"Drama,Fantasy,Romance",7.9,449532
tt0047396,movie,Rear Window,Rear Window,0,1954,\N,112,"Mystery,Thriller",8.4,446879
tt0448157,movie,Hancock,Hancock,0,2008,\N,92,"Action,Drama,Fantasy",6.4,446442
tt0790636,movie,Dallas Buyers Club,Dallas Buyers Club,0,2013,\N,117,"Biography,Drama",8.0,445079
tt1457767,movie,The Conjuring,The Conjuring,0,2013,\N,112,"Horror,Mystery,Thriller",7.5,444924
tt0268380,movie,Ice Age,Ice Age,0,2002,\N,81,"Adventure,Animation,Comedy",7.5,444471
tt3890160,movie,Baby Driver,Baby Driver,0,2017,\N,113,"Action,Crime,Drama",7.6,444067
tt2179136,movie,American Sniper,American Sniper,0,2014,\N,133,"Action,Biography,Drama",7.3,442196
tt0449059,movie,Little Miss Sunshine,Little Miss Sunshine,0,2006,\N,101,"Comedy,Drama",7.8,441982
tt2119532,movie,Hacksaw Ridge,Hacksaw Ridge,0,2016,\N,139,"Biography,Drama,History",8.1,440851
tt8579674,movie,1917,1917,0,2019,\N,119,"Drama,Thriller,War",8.3,439726
tt5027774,movie,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",0,2017,\N,115,"Comedy,Crime,Drama",8.1,438772
tt0314331,movie,Love Actually,Love Actually,0,2003,\N,135,"Comedy,Drama,Romance",7.6,438703
tt1291584,movie,Warrior,Warrior,0,2011,\N,140,"Action,Drama,Sport",8.2,438329
tt2948356,movie,Zootopia,Zootopia,0,2016,\N,108,"Adventure,Animation,Comedy",8.0,437472
tt0800080,movie,The Incredible Hulk,The Incredible Hulk,0,2008,\N,112,"Action,Adventure,Sci-Fi",6.7,437039
tt0372183,movie,The Bourne Supremacy,The Bourne Supremacy,0,2004,\N,108,"Action,Mystery,Thriller",7.7,436581
tt0119116,movie,The Fifth Element,The Fifth Element,0,1997,\N,126,"Action,Adventure,Sci-Fi",7.7,436261
tt1979320,movie,Rush,Rush,0,2013,\N,123,"Action,Biography,Drama",8.1,435395
tt1430132,movie,The Wolverine,The Wolverine,0,2013,\N,126,"Action,Sci-Fi",6.7,431850
tt0367594,movie,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,0,2005,\N,115,"Adventure,Comedy,Family",6.6,431524
tt1454029,movie,The Help,The Help,0,2011,\N,146,Drama,8.0,431140
tt4972582,movie,Split,Split,0,2016,\N,117,"Horror,Thriller",7.3,430206
tt2713180,movie,Fury,Fury,0,2014,\N,134,"Action,Drama,War",7.6,430129
tt0097165,movie,Dead Poets Society,Dead Poets Society,0,1989,\N,128,"Comedy,Drama",8.1,429701
tt1099212,movie,Twilight,Twilight,0,2008,\N,122,"Drama,Fantasy,Romance",5.2,429067
tt1840309,movie,Divergent,Divergent,0,2014,\N,139,"Action,Adventure,Mystery",6.6,427823
tt0367882,movie,Indiana Jones and the Kingdom of the Crystal Skull,Indiana Jones and the Kingdom of the Crystal Skull,0,2008,\N,122,"Action,Adventure",6.1,427133
tt1568346,movie,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,0,2011,\N,158,"Crime,Drama,Mystery",7.8,426145
tt1895587,movie,Spotlight,Spotlight,0,2015,\N,129,"Biography,Crime,Drama",8.1,424014
tt1535109,movie,Captain Phillips,Captain Phillips,0,2013,\N,134,"Adventure,Biography,Crime",7.8,423769
tt0887912,movie,The Hurt Locker,The Hurt Locker,0,2008,\N,131,"Drama,Thriller,War",7.5,423644
tt1499658,movie,Horrible Bosses,Horrible Bosses,0,2011,\N,98,"Comedy,Crime",6.9,423111
tt1515091,movie,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,0,2011,\N,129,"Action,Adventure,Mystery",7.5,422453
tt0441773,movie,Kung Fu Panda,Kung Fu Panda,0,2008,\N,92,"Action,Adventure,Animation",7.5,422294
tt0298148,movie,Shrek 2,Shrek 2,0,2004,\N,93,"Adventure,Animation,Comedy",7.2,421917
tt0327056,movie,Mystic River,Mystic River,0,2003,\N,138,"Crime,Drama,Mystery",7.9,421511
tt0375679,movie,Crash,Crash,0,2004,\N,112,"Crime,Drama,Thriller",7.7,420842
tt1790864,movie,The Maze Runner,The Maze Runner,0,2014,\N,113,"Action,Mystery,Sci-Fi",6.8,420762
tt1535108,movie,Elysium,Elysium,0,2013,\N,109,"Action,Drama,Sci-Fi",6.6,420634
tt1872181,movie,The Amazing Spider-Man 2,The Amazing Spider-Man 2,0,2014,\N,142,"Action,Adventure,Fantasy",6.6,419099
tt0101414,movie,Beauty and the Beast,Beauty and the Beast,0,1991,\N,84,"Animation,Family,Fantasy",8.0,418746
tt0335266,movie,Lost in Translation,Lost in Translation,0,2003,\N,102,"Comedy,Drama",7.7,417998
tt0407304,movie,War of the Worlds,War of the Worlds,0,2005,\N,116,"Adventure,Sci-Fi,Thriller",6.5,417684
tt0319262,movie,The Day After Tomorrow,The Day After Tomorrow,0,2004,\N,124,"Action,Adventure,Sci-Fi",6.4,417333
tt0319061,movie,Big Fish,Big Fish,0,2003,\N,125,"Adventure,Drama,Fantasy",8.0,416972
tt1951265,movie,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,0,2014,\N,123,"Action,Adventure,Sci-Fi",6.6,416264
tt3183660,movie,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,0,2016,\N,132,"Adventure,Family,Fantasy",7.3,413443
tt2245084,movie,Big Hero 6,Big Hero 6,0,2014,\N,102,"Action,Adventure,Animation",7.8,413430
tt2103281,movie,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,0,2014,\N,130,"Action,Adventure,Drama",7.6,412985
tt6644200,movie,A Quiet Place,A Quiet Place,0,2018,\N,90,"Drama,Horror,Sci-Fi",7.5,411639
tt0362227,movie,The Terminal,The Terminal,0,2004,\N,128,"Comedy,Drama,Romance",7.4,409744
tt0217505,movie,Gangs of New York,Gangs of New York,0,2002,\N,167,"Crime,Drama",7.5,408436
tt0038650,movie,It's a Wonderful Life,It's a Wonderful Life,0,1946,\N,130,"Drama,Family,Fantasy",8.6,408401
tt0398286,movie,Tangled,Tangled,0,2010,\N,100,"Adventure,Animation,Comedy",7.7,408285
tt0099088,movie,Back to the Future Part III,Back to the Future Part III,0,1990,\N,118,"Adventure,Comedy,Sci-Fi",7.4,407965
tt2980516,movie,The Theory of Everything,The Theory of Everything,0,2014,\N,123,"Biography,Drama,Romance",7.7,407482
tt0830515,movie,Quantum of Solace,Quantum of Solace,0,2008,\N,106,"Action,Adventure,Thriller",6.6,407027
tt1723121,movie,We're the Millers,We're the Millers,0,2013,\N,110,"Comedy,Crime",7.0,406424
tt0033467,movie,Citizen Kane,Citizen Kane,0,1941,\N,119,"Drama,Mystery",8.3,406409
tt0382625,movie,The Da Vinci Code,The Da Vinci Code,0,2006,\N,149,"Mystery,Thriller",6.6,403385
tt0325710,movie,The Last Samurai,The Last Samurai,0,2003,\N,154,"Action,Drama",7.7,401976
tt0405422,movie,The 40-Year-Old Virgin,The 40 Year Old Virgin,0,2005,\N,116,"Comedy,Romance",7.1,397940
tt0120591,movie,Armageddon,Armageddon,0,1998,\N,151,"Action,Adventure,Sci-Fi",6.7,397311
tt3385516,movie,X-Men: Apocalypse,X-Men: Apocalypse,0,2016,\N,144,"Action,Adventure,Sci-Fi",6.9,396175
tt0093779,movie,The Princess Bride,The Princess Bride,0,1987,\N,98,"Adventure,Family,Fantasy",8.0,395717
tt0765429,movie,American Gangster,American Gangster,0,2007,\N,157,"Biography,Crime,Drama",7.8,394748
tt0139654,movie,Training Day,Training Day,0,2001,\N,122,"Crime,Drama,Thriller",7.7,393723
tt0360717,movie,King Kong,King Kong,0,2005,\N,187,"Action,Adventure,Drama",7.2,393513
tt0120616,movie,The Mummy,The Mummy,0,1999,\N,124,"Action,Adventure,Fantasy",7.0,392472
tt0780536,movie,In Bruges,In Bruges,0,2008,\N,107,"Comedy,Crime,Drama",7.9,392116
tt2380307,movie,Coco,Coco,0,2017,\N,105,"Adventure,Animation,Family",8.4,391764
tt0337978,movie,Live Free or Die Hard,Live Free or Die Hard,0,2007,\N,128,"Action,Thriller",7.1,390450
tt1605783,movie,Midnight in Paris,Midnight in Paris,0,2011,\N,96,"Comedy,Fantasy,Romance",7.7,390355
tt0117060,movie,Mission: Impossible,Mission: Impossible,0,1996,\N,110,"Action,Adventure,Thriller",7.1,389799
tt0974015,movie,Justice League,Justice League,0,2017,\N,120,"Action,Adventure,Fantasy",6.3,389128
tt0217869,movie,Unbreakable,Unbreakable,0,2000,\N,106,"Drama,Mystery,Sci-Fi",7.3,388910
tt6966692,movie,Green Book,Green Book,0,2018,\N,130,"Biography,Comedy,Drama",8.2,387626
tt2379713,movie,Spectre,Spectre,0,2015,\N,148,"Action,Adventure,Thriller",6.8,386603
tt1014759,movie,Alice in Wonderland,Alice in Wonderland,0,2010,\N,108,"Adventure,Family,Fantasy",6.4,385803
tt1399103,movie,Transformers: Dark of the Moon,Transformers: Dark of the Moon,0,2011,\N,154,"Action,Adventure,Sci-Fi",6.2,385715
tt1245492,movie,This Is the End,This Is the End,0,2013,\N,107,Comedy,6.6,385573
tt1055369,movie,Transformers: Revenge of the Fallen,Transformers: Revenge of the Fallen,0,2009,\N,149,"Action,Adventure,Sci-Fi",6.0,385159
tt0091763,movie,Platoon,Platoon,0,1986,\N,120,"Drama,War",8.1,383334
tt4633694,movie,Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse,0,2018,\N,117,"Action,Adventure,Animation",8.4,383302
tt1772341,movie,Wreck-It Ralph,Wreck-It Ralph,0,2012,\N,101,"Adventure,Animation,Comedy",7.7,382376
tt0446029,movie,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,0,2010,\N,112,"Action,Comedy,Fantasy",7.5,381991
tt0119567,movie,The Lost World: Jurassic Park,The Lost World: Jurassic Park,0,1997,\N,129,"Action,Adventure,Sci-Fi",6.6,381345
tt0387564,movie,Saw,Saw,0,2004,\N,103,"Horror,Mystery,Thriller",7.6,380823
tt0443453,movie,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0,2006,\N,84,Comedy,7.3,380141
tt0831387,movie,Godzilla,Godzilla,0,2014,\N,123,"Action,Adventure,Sci-Fi",6.4,379832
tt2527338,movie,Star Wars: Episode IX - The Rise of Skywalker,Star Wars: Episode IX - The Rise of Skywalker,0,2019,\N,141,"Action,Adventure,Fantasy",6.6,379699
tt0942385,movie,Tropic Thunder,Tropic Thunder,0,2008,\N,107,"Action,Comedy,War",7.0,379639
tt0181852,movie,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,0,2003,\N,109,"Action,Sci-Fi",6.3,378609
tt1259521,movie,The Cabin in the Woods,The Cabin in the Woods,0,2011,\N,95,Horror,7.0,378543
tt0289043,movie,28 Days Later...,28 Days Later...,0,2002,\N,113,"Drama,Horror,Sci-Fi",7.6,378493
tt0105695,movie,Unforgiven,Unforgiven,0,1992,\N,130,"Drama,Western",8.2,378170
tt0163651,movie,American Pie,American Pie,0,1999,\N,95,Comedy,7.0,377881
tt1477834,movie,Aquaman,Aquaman,0,2018,\N,143,"Action,Adventure,Fantasy",6.9,376061
tt0103639,movie,Aladdin,Aladdin,0,1992,\N,90,"Adventure,Animation,Comedy",8.0,375674
tt1217209,movie,Brave,Brave,0,2012,\N,93,"Adventure,Animation,Comedy",7.1,375373
tt3170832,movie,Room,Room,0,2015,\N,118,"Drama,Thriller",8.1,375265
tt5580390,movie,The Shape of Water,The Shape of Water,0,2017,\N,123,"Adventure,Drama,Fantasy",7.3,374972
tt0083866,movie,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial,0,1982,\N,115,"Family,Sci-Fi",7.8,374485
tt3397884,movie,Sicario,Sicario,0,2015,\N,121,"Action,Crime,Drama",7.6,374340
tt1060277,movie,Cloverfield,Cloverfield,0,2008,\N,85,"Action,Horror,Sci-Fi",7.0,374334
tt0458352,movie,The Devil Wears Prada,The Devil Wears Prada,0,2006,\N,109,"Comedy,Drama",6.9,374221
tt0084787,movie,The Thing,The Thing,0,1982,\N,109,"Horror,Mystery,Sci-Fi",8.1,373694
tt0093773,movie,Predator,Predator,0,1987,\N,107,"Action,Adventure,Sci-Fi",7.8,373380
tt0315327,movie,Bruce Almighty,Bruce Almighty,0,2003,\N,101,"Comedy,Fantasy",6.8,373152
tt1677720,movie,Ready Player One,Ready Player One,0,2018,\N,140,"Action,Adventure,Sci-Fi",7.5,373039
tt1210166,movie,Moneyball,Moneyball,0,2011,\N,133,"Biography,Drama,Sport",7.6,372918
tt0032138,movie,The Wizard of Oz,The Wizard of Oz,0,1939,\N,102,"Adventure,Family,Fantasy",8.0,372415
tt1637688,movie,In Time,In Time,0,2011,\N,109,"Action,Sci-Fi,Thriller",6.7,371913
tt0317219,movie,Cars,Cars,0,2006,\N,117,"Animation,Comedy,Family",7.1,371580
tt1690953,movie,Despicable Me 2,Despicable Me 2,0,2013,\N,98,"Adventure,Animation,Comedy",7.3,371444
tt0086879,movie,Amadeus,Amadeus,0,1984,\N,160,"Biography,Drama,History",8.3,371107
tt4425200,movie,John Wick: Chapter 2,John Wick: Chapter 2,0,2017,\N,122,"Action,Crime,Thriller",7.5,370116
tt1905041,movie,Fast & Furious 6,Furious 6,0,2013,\N,130,"Action,Adventure,Thriller",7.0,369913
tt0079470,movie,Monty Python's Life of Brian,Life of Brian,0,1979,\N,94,Comedy,8.1,369238
tt1596363,movie,The Big Short,The Big Short,0,2015,\N,130,"Biography,Comedy,Drama",7.8,369167
tt0351283,movie,Madagascar,Madagascar,0,2005,\N,86,"Adventure,Animation,Comedy",6.9,369024
tt0363771,movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0,2005,\N,143,"Adventure,Family,Fantasy",6.9,368628
tt0052357,movie,Vertigo,Vertigo,0,1958,\N,128,"Mystery,Romance,Thriller",8.3,366915
tt0265086,movie,Black Hawk Down,Black Hawk Down,0,2001,\N,144,"Drama,History,War",7.7,365855
tt0112864,movie,Die Hard with a Vengeance,Die Hard: With a Vengeance,0,1995,\N,128,"Action,Adventure,Thriller",7.6,365646
tt0092005,movie,Stand by Me,Stand by Me,0,1986,\N,89,"Adventure,Drama",8.1,365486
tt1270797,movie,Venom,Venom,0,2018,\N,112,"Action,Adventure,Sci-Fi",6.7,364793
tt0070047,movie,The Exorcist,The Exorcist,0,1973,\N,122,Horror,8.0,363710
tt0099674,movie,The Godfather: Part III,The Godfather: Part III,0,1990,\N,162,"Crime,Drama",7.6,362467
tt0369339,movie,Collateral,Collateral,0,2004,\N,120,"Crime,Drama,Thriller",7.5,362080
tt1282140,movie,Easy A,Easy A,0,2010,\N,92,"Comedy,Drama,Romance",7.0,361456
tt0405094,movie,The Lives of Others,Das Leben der Anderen,0,2006,\N,137,"Drama,Mystery,Thriller",8.4,361175
tt0493464,movie,Wanted,Wanted,0,2008,\N,110,"Action,Crime,Thriller",6.7,361127
tt0349903,movie,Ocean's Twelve,Ocean's Twelve,0,2004,\N,125,"Crime,Thriller",6.5,361125
tt2820852,movie,Furious 7,Fast & Furious 7,0,2015,\N,137,"Action,Adventure,Thriller",7.1,361057
tt0361862,movie,The Machinist,The Machinist,0,2004,\N,101,"Drama,Thriller",7.7,360388
tt0088847,movie,The Breakfast Club,The Breakfast Club,0,1985,\N,97,"Comedy,Drama",7.8,359001
tt0087332,movie,Ghostbusters,Ghost Busters,0,1984,\N,105,"Action,Comedy,Fantasy",7.8,357215
tt0443543,movie,The Illusionist,The Illusionist,0,2006,\N,110,"Drama,Fantasy,Mystery",7.6,355805
tt0840361,movie,The Town,The Town,0,2010,\N,125,"Crime,Drama,Thriller",7.5,355298
tt1190080,movie,2012,2012,0,2009,\N,158,"Action,Adventure,Sci-Fi",5.8,354979
tt0109686,movie,Dumb and Dumber,Dumb and Dumber,0,1994,\N,107,Comedy,7.3,354631
tt1596343,movie,Fast Five,Fast Five,0,2011,\N,130,"Action,Adventure,Crime",7.3,354051
tt1355644,movie,Passengers,Passengers,0,2016,\N,116,"Drama,Romance,Sci-Fi",7.0,352674
tt0478311,movie,Knocked Up,Knocked Up,0,2007,\N,129,"Comedy,Romance",6.9,351974
tt0119094,movie,Face/Off,Face/Off,0,1997,\N,138,"Action,Crime,Sci-Fi",7.2,351111
tt0232500,movie,The Fast and the Furious,The Fast and the Furious,0,2001,\N,106,"Action,Crime,Thriller",6.8,349765
tt1542344,movie,127 Hours,127 Hours,0,2010,\N,94,"Biography,Drama",7.5,349702
tt0110475,movie,The Mask,The Mask,0,1994,\N,101,"Action,Comedy,Crime",6.9,348792
tt2294449,movie,22 Jump Street,22 Jump Street,0,2014,\N,112,"Action,Comedy,Crime",7.0,347402
tt0119174,movie,The Game,The Game,0,1997,\N,129,"Drama,Mystery,Thriller",7.8,347331
tt1187043,movie,3 Idiots,3 Idiots,0,2009,\N,170,"Comedy,Drama",8.4,347316
tt0119698,movie,Princess Mononoke,Mononoke-hime,0,1997,\N,134,"Action,Adventure,Animation",8.4,346581
tt2582846,movie,The Fault in Our Stars,The Fault in Our Stars,0,2014,\N,126,"Drama,Romance",7.7,346181
tt1587310,movie,Maleficent,Maleficent,0,2014,\N,97,"Action,Adventure,Family",7.0,346126
tt0408236,movie,Sweeney Todd: The Demon Barber of Fleet Street,Sweeney Todd: The Demon Barber of Fleet Street,0,2007,\N,116,"Drama,Horror,Musical",7.3,345747
tt0120912,movie,Men in Black II,Men in Black II,0,2002,\N,88,"Action,Adventure,Comedy",6.2,345053
tt0438488,movie,Terminator Salvation,Terminator Salvation,0,2009,\N,115,"Action,Sci-Fi",6.5,344631
tt2381249,movie,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,0,2015,\N,131,"Action,Adventure,Thriller",7.4,343883
tt0317740,movie,The Italian Job,The Italian Job,0,2003,\N,111,"Action,Crime,Thriller",7.0,343723
tt0964517,movie,The Fighter,The Fighter,0,2010,\N,116,"Biography,Drama,Sport",7.8,342588
tt0454848,movie,Inside Man,Inside Man,0,2006,\N,129,"Crime,Drama,Mystery",7.6,342319
tt1632708,movie,Friends with Benefits,Friends with Benefits,0,2011,\N,109,"Comedy,Romance",6.5,341561
tt0096895,movie,Batman,Batman,0,1989,\N,126,"Action,Adventure",7.5,339989
tt0099423,movie,Die Hard 2,Die Hard 2,0,1990,\N,124,"Action,Thriller",7.2,339609
tt0230600,movie,The Others,The Others,0,2001,\N,101,"Horror,Mystery,Thriller",7.6,339430
tt1650062,movie,Super 8,Super 8,0,2011,\N,112,"Mystery,Sci-Fi,Thriller",7.0,339428
tt1517451,movie,A Star Is Born,A Star Is Born,0,2018,\N,136,"Drama,Music,Romance",7.6,338628
tt0286106,movie,Signs,Signs,0,2002,\N,106,"Drama,Mystery,Sci-Fi",6.7,338472
tt0347149,movie,Howl's Moving Castle,Hauru no ugoku shiro,0,2004,\N,119,"Adventure,Animation,Family",8.2,337849
tt0377092,movie,Mean Girls,Mean Girls,0,2004,\N,97,Comedy,7.0,337588
tt1068680,movie,Yes Man,Yes Man,0,2008,\N,104,"Comedy,Romance",6.8,337167
tt1065073,movie,Boyhood,Boyhood,0,2014,\N,165,Drama,7.9,336803
tt1409024,movie,Men in Black 3,Men in Black 3,0,2012,\N,106,"Action,Adventure,Comedy",6.8,336645
tt1182345,movie,Moon,Moon,0,2009,\N,97,"Drama,Mystery,Sci-Fi",7.9,336537
tt0338751,movie,The Aviator,The Aviator,0,2004,\N,170,"Biography,Drama",7.5,336266
tt0455944,movie,The Equalizer,The Equalizer,0,2014,\N,132,"Action,Crime,Thriller",7.2,336257
tt0395169,movie,Hotel Rwanda,Hotel Rwanda,0,2004,\N,121,"Biography,Drama,History",8.1,335828
tt0118971,movie,The Devil's Advocate,The Devil's Advocate,0,1997,\N,144,"Drama,Mystery,Thriller",7.5,334026
tt0396269,movie,Wedding Crashers,Wedding Crashers,0,2005,\N,119,"Comedy,Romance",6.9,333896
tt0162661,movie,Sleepy Hollow,Sleepy Hollow,0,1999,\N,105,"Fantasy,Horror,Mystery",7.3,333594
tt0363163,movie,Downfall,Der Untergang,0,2004,\N,156,"Biography,Drama,History",8.2,333058
